PK,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
20425,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,1
20426,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,2
20427,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,2
20428,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,3
20429,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,3
20430,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,4
20431,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20432,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20433,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20434,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20435,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20436,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20437,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20438,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,8
20439,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,8
20440,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20441,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20442,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20443,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20444,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20445,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20446,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20447,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20448,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20449,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,12
20450,FI,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,12
20451,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,1
20452,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,2
20453,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,3
20454,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,4
20455,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20456,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20457,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20458,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,8
20459,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20460,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20461,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20462,FI,DEN,"Denver, CO",KEF,"Keflavik/Reykjavik, Iceland",2016,12
20463,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,1
20464,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,2
20465,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,3
20466,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,4
20467,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20468,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20469,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20470,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20471,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20472,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20473,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,8
20474,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,8
20475,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20476,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20477,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20478,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20479,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20480,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,12
20481,FI,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2016,12
20482,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,1
20483,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,2
20484,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,3
20485,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,4
20486,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20487,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20488,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20489,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,8
20490,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20491,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20492,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20493,FI,IAD,"Washington, DC",KEF,"Keflavik/Reykjavik, Iceland",2016,12
20494,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,1
20495,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,1
20496,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,1
20497,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,2
20498,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,2
20499,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,2
20500,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,3
20501,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,3
20502,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,4
20503,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,4
20504,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,4
20505,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20506,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20507,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20508,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,5
20509,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20510,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20511,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20512,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,6
20513,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20514,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20515,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20516,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,7
20517,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,8
20518,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,8
20519,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20520,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20521,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20522,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,9
20523,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20524,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20525,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20526,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,10
20527,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20528,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20529,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20530,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,11
20531,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,12
20532,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,12
20533,FI,JFK,"New York, NY",KEF,"Keflavik/Reykjavik, Iceland",2016,12
20534,FI,KEF,"Keflavik/Reykjavik, Iceland",ANC,"Anchorage, AK",2016,5
20535,FI,KEF,"Keflavik/Reykjavik, Iceland",ANC,"Anchorage, AK",2016,6
20536,FI,KEF,"Keflavik/Reykjavik, Iceland",ANC,"Anchorage, AK",2016,7
20537,FI,KEF,"Keflavik/Reykjavik, Iceland",ANC,"Anchorage, AK",2016,8
20538,FI,KEF,"Keflavik/Reykjavik, Iceland",ANC,"Anchorage, AK",2016,9
20539,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,1
20540,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,1
20541,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,2
20542,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,2
20543,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,3
20544,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,3
20545,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,4
20546,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,5
20547,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,5
20548,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,5
20549,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,6
20550,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,6
20551,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,7
20552,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,7
20553,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,8
20554,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,8
20555,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,9
20556,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,9
20557,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,9
20558,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,10
20559,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,10
20560,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,10
20561,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,11
20562,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,11
20563,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,11
20564,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,12
20565,FI,KEF,"Keflavik/Reykjavik, Iceland",BOS,"Boston, MA",2016,12
20566,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,1
20567,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,2
20568,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,3
20569,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,4
20570,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,5
20571,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,6
20572,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,7
20573,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,8
20574,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,9
20575,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,10
20576,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,11
20577,FI,KEF,"Keflavik/Reykjavik, Iceland",DEN,"Denver, CO",2016,12
20578,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,1
20579,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,2
20580,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,3
20581,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,4
20582,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,5
20583,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,5
20584,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,6
20585,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,6
20586,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,7
20587,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,7
20588,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,8
20589,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,8
20590,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,9
20591,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,9
20592,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,10
20593,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,10
20594,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,11
20595,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,12
20596,FI,KEF,"Keflavik/Reykjavik, Iceland",EWR,"Newark, NJ",2016,12
20597,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,1
20598,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,2
20599,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,3
20600,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,4
20601,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,5
20602,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,6
20603,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,7
20604,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,8
20605,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,9
20606,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,10
20607,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,11
20608,FI,KEF,"Keflavik/Reykjavik, Iceland",IAD,"Washington, DC",2016,12
20609,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,1
20610,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,1
20611,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,1
20612,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,2
20613,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,2
20614,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,2
20615,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,3
20616,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,3
20617,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,4
20618,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,4
20619,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,4
20620,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,5
20621,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,5
20622,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,5
20623,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,5
20624,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,6
20625,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,6
20626,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,6
20627,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,6
20628,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,7
20629,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,7
20630,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,7
20631,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,7
20632,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,8
20633,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,8
20634,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,9
20635,FI,KEF,"Keflavik/Reykjavik, Iceland",JFK,"New York, NY",2016,9
